Lon_dec,Lat_dec,Year,Scientific_name,Original_scientific_name,Depth_min,Depth_max,SST,Genus,Species,Year_extra,Month,Day
176.055,-44.0638,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",380,395,12.02,Pyrosoma,Pyrosoma atlanticum,2002,1,13
176.0812,-43.9307,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",492,496,12.27,Pyrosoma,Pyrosoma atlanticum,2002,1,13
176.0798,-43.9282,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",490,495,12.27,Pyrosoma,Pyrosoma atlanticum,2002,1,13
176.1758,-43.8407,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",444,472,12.35,Pyrosoma,Pyrosoma atlanticum,2002,1,14
175.682,-43.9012,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",467,470,12.56,Pyrosoma,Pyrosoma atlanticum,2002,1,14
175.2952,-43.9198,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",450,473,12.48,Pyrosoma,Pyrosoma atlanticum,2002,1,14
175.2885,-43.9163,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",448,461,12.63,Pyrosoma,Pyrosoma atlanticum,2002,1,14
175.4322,-44.4205,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",677,692,11.39,Pyrosoma,Pyrosoma atlanticum,2002,1,15
174.5432,-44.5782,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",771,780,11.06,Pyrosoma,Pyrosoma atlanticum,2002,1,15
179.9602,-42.7233,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1250,1265,14.62,Pyrosoma,Pyrosoma atlanticum,2002,7,16
179.9655,-42.7177,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1177,1266,14.62,Pyrosoma,Pyrosoma atlanticum,2002,7,16
-179.5873,-42.7587,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1024,1041,14.53,Pyrosoma,Pyrosoma atlanticum,2002,7,17
-179.5937,-42.7917,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",937,945,14.53,Pyrosoma,Pyrosoma atlanticum,2002,7,17
-179.7388,-42.8082,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",924,935,14.51,Pyrosoma,Pyrosoma atlanticum,2002,7,17
-179.8177,-42.7408,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1104,1106,14.66,Pyrosoma,Pyrosoma atlanticum,2002,7,17
179.9572,-42.8362,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",924,924,14.37,Pyrosoma,Pyrosoma atlanticum,2002,7,17
179.932,-42.7925,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1028,1030,14.47,Pyrosoma,Pyrosoma atlanticum,2002,7,18
179.8997,-42.7763,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1073,1080,14.45,Pyrosoma,Pyrosoma atlanticum,2002,7,18
179.8845,-42.8175,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",976,981,14.45,Pyrosoma,Pyrosoma atlanticum,2002,6,27
179.7717,-42.8075,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1031,1033,14.45,Pyrosoma,Pyrosoma atlanticum,2002,6,27
177.927,-42.7257,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",888,895,14.56,Pyrosoma,Pyrosoma atlanticum,2002,6,21
179.8137,-42.8578,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",893,894,14.36,Pyrosoma,Pyrosoma atlanticum,2002,6,27
-179.9353,-42.7508,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1092,1108,14.52,Pyrosoma,Pyrosoma atlanticum,2002,6,27
-179.4743,-42.8125,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",863,866,14.53,Pyrosoma,Pyrosoma atlanticum,2002,6,28
-178.8735,-42.7475,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",907,917,14.62,Pyrosoma,Pyrosoma atlanticum,2002,6,28
-179.9543,-42.8163,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",934,953,14.52,Pyrosoma,Pyrosoma atlanticum,2002,6,27
-179.6782,-42.7282,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",878,1012,14.66,Pyrosoma,Pyrosoma atlanticum,2002,7,1
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
-179.6693,-42.7367,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",927,1087,14.66,Pyrosoma,Pyrosoma atlanticum,2002,7,3
-179.6742,-42.7368,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",815,870,14.66,Pyrosoma,Pyrosoma atlanticum,2002,7,3
-178.5522,-42.7258,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",876,883,14.61,Pyrosoma,Pyrosoma atlanticum,2002,6,29
-178.7118,-42.6785,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1037,1049,14.61,Pyrosoma,Pyrosoma atlanticum,2002,6,29
-179.977,-42.756,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",751,753,14.52,Pyrosoma,Pyrosoma atlanticum,2002,7,4
179.5395,-42.8465,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",921,934,14.34,Pyrosoma,Pyrosoma atlanticum,2002,7,5
178.7722,-42.8355,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1016,1017,14.11,Pyrosoma,Pyrosoma atlanticum,2002,7,6
178.524,-42.7922,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1061,1069,14.23,Pyrosoma,Pyrosoma atlanticum,2002,7,6
178.363,-42.8092,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",919,928,14.22,Pyrosoma,Pyrosoma atlanticum,2002,7,6
-179.9345,-42.792,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",997,1000,14.52,Pyrosoma,Pyrosoma atlanticum,2002,7,9
-179.9217,-42.8237,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",922,923,14.52,Pyrosoma,Pyrosoma atlanticum,2002,7,9
-179.8855,-42.8265,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",900,915,14.51,Pyrosoma,Pyrosoma atlanticum,2002,7,9
144.22622,-11.67618,2012,Pyrosomella verticillata,"Pyrosomella verticillata",75,75,27.07,Pyrosomella,Pyrosomella verticillata,NaN,NaN,NaN
179.943,-42.7568,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1112,1118,14.47,Pyrosoma,Pyrosoma atlanticum,2002,7,10
179.956,-42.7795,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1040,1075,14.47,Pyrosoma,Pyrosoma atlanticum,2002,7,10
179.9913,-42.784,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",894,894,14.47,Pyrosoma,Pyrosoma atlanticum,2002,6,25
179.933,-42.775,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1070,1071,14.47,Pyrosoma,Pyrosoma atlanticum,2002,7,12
-179.9293,-42.7535,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1077,1107,14.52,Pyrosoma,Pyrosoma atlanticum,2002,7,12
179.8687,-42.7762,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1082,1089,14.45,Pyrosoma,Pyrosoma atlanticum,2002,7,13
179.8703,-42.7225,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1249,1264,14.65,Pyrosoma,Pyrosoma atlanticum,2002,7,13
179.9258,-42.7068,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1282,1291,14.62,Pyrosoma,Pyrosoma atlanticum,2002,7,13
179.9582,-42.7082,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1263,1269,14.62,Pyrosoma,Pyrosoma atlanticum,2002,7,13
179.5692,-42.7913,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1089,1091,14.45,Pyrosoma,Pyrosoma atlanticum,2002,7,14
179.613,-42.8263,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",976,996,14.46,Pyrosoma,Pyrosoma atlanticum,2002,7,14
179.6737,-42.8108,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",1024,1042,14.45,Pyrosoma,Pyrosoma atlanticum,2002,7,14
173.4628,-44.7177,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",923,1040,10.72,Pyrosoma,Pyrosoma atlanticum,2002,10,1
174.1448,-44.2747,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",614,625,11.3,Pyrosoma,Pyrosoma atlanticum,2002,10,5
173.4502,-44.7412,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",933,953,10.72,Pyrosoma,Pyrosoma atlanticum,2002,9,29
173.45,-44.7463,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",933,973,10.72,Pyrosoma,Pyrosoma atlanticum,2002,9,29
173.2027,-44.795,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",957,1038,10.62,Pyrosoma,Pyrosoma atlanticum,2002,10,1
171.0255,-48.6078,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",857,860,9.15,Pyrosoma,Pyrosoma atlanticum,2002,11,25
175,-49.2355,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",562,574,8.57,Pyrosoma,Pyrosoma atlanticum,2002,11,27
167.9937,-48.7853,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",674,686,9.84,Pyrosoma,Pyrosoma atlanticum,2002,12,18
167.825,-48.6383,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",542,554,10.33,Pyrosoma,Pyrosoma atlanticum,2002,12,18
167.1943,-46.8135,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",440,504,12.65,Pyrosoma,Pyrosoma atlanticum,2002,12,19
166.7803,-46.7965,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",915,927,12.57,Pyrosoma,Pyrosoma atlanticum,2002,12,19
166.3828,-46.5713,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",730,774,12.68,Pyrosoma,Pyrosoma atlanticum,2002,12,19
166.6837,-46.5348,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",418,428,12.76,Pyrosoma,Pyrosoma atlanticum,2002,12,19
166.9935,-46.6583,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",453,462,12.73,Pyrosoma,Pyrosoma atlanticum,2002,12,19
166.1488,-46.712,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",823,854,12.55,Pyrosoma,Pyrosoma atlanticum,2002,12,20
166.753,-46.7707,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",881,898,12.57,Pyrosoma,Pyrosoma atlanticum,2002,12,20
166.9032,-46.7285,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",632,666,12.67,Pyrosoma,Pyrosoma atlanticum,2002,12,20
166.943,-46.8135,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",859,876,12.62,Pyrosoma,Pyrosoma atlanticum,2002,12,20
172.8618,-50.5632,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",535,541,8.46,Pyrosoma,Pyrosoma atlanticum,2002,11,28
171.2282,-51.0963,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",533,535,8.44,Pyrosoma,Pyrosoma atlanticum,2002,11,29
171.6523,-51.3233,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",520,522,8.34,Pyrosoma,Pyrosoma atlanticum,2002,11,29
173.478,-52.8053,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",640,688,7.81,Pyrosoma,Pyrosoma atlanticum,2002,11,30
173.1648,-52.6228,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",554,566,7.89,Pyrosoma,Pyrosoma atlanticum,2002,11,30
173.11,-52.2133,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",639,660,7.96,Pyrosoma,Pyrosoma atlanticum,2002,11,30
172.6715,-52.0348,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",596,598,8.05,Pyrosoma,Pyrosoma atlanticum,2002,11,30
166.2578,-46.531,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",626,639,12.71,Pyrosoma,Pyrosoma atlanticum,2002,12,12
172.5755,-52.5163,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",538,563,7.95,Pyrosoma,Pyrosoma atlanticum,2002,11,30
170.9895,-53.0837,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",446,450,7.87,Pyrosoma,Pyrosoma atlanticum,2002,12,1
171.0932,-53.6917,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",712,718,7.82,Pyrosoma,Pyrosoma atlanticum,2002,12,1
170.0628,-53.6115,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",795,795,7.89,Pyrosoma,Pyrosoma atlanticum,2002,12,1
170.2875,-53.2308,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",470,470,7.91,Pyrosoma,Pyrosoma atlanticum,2002,12,1
167.9693,-54.139,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",970,979,7.92,Pyrosoma,Pyrosoma atlanticum,2002,12,2
167.6148,-54.209,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",990,999,7.94,Pyrosoma,Pyrosoma atlanticum,2002,12,2
167.9662,-53.4737,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",912,915,8.05,Pyrosoma,Pyrosoma atlanticum,2002,12,2
168.8607,-53.24,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",685,698,8.01,Pyrosoma,Pyrosoma atlanticum,2002,12,3
168.4575,-52.5337,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",512,538,8.11,Pyrosoma,Pyrosoma atlanticum,2002,12,3
168.4727,-52.1515,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",583,594,8.19,Pyrosoma,Pyrosoma atlanticum,2002,12,3
167.1942,-51.8265,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",720,731,8.55,Pyrosoma,Pyrosoma atlanticum,2002,12,3
165.8783,-51.4378,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",331,363,8.91,Pyrosoma,Pyrosoma atlanticum,2002,12,4
166.1033,-51.3733,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",516,578,8.89,Pyrosoma,Pyrosoma atlanticum,2002,12,4
166.6712,-51.3503,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",610,623,8.77,Pyrosoma,Pyrosoma atlanticum,2002,12,4
166.8458,-51.194,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",465,484,8.8,Pyrosoma,Pyrosoma atlanticum,2002,12,4
166.9613,-51.1245,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",472,488,8.81,Pyrosoma,Pyrosoma atlanticum,2002,12,4
166.5838,-51.3447,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",615,618,8.78,Pyrosoma,Pyrosoma atlanticum,2002,12,4
168.0488,-51.6333,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",633,641,8.42,Pyrosoma,Pyrosoma atlanticum,2002,12,5
168.6228,-51.7267,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",493,535,8.25,Pyrosoma,Pyrosoma atlanticum,2002,12,5
169.3355,-51.0737,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",551,563,8.44,Pyrosoma,Pyrosoma atlanticum,2002,12,5
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
165.20455,-23.50305,2014,Pyrosomatidae,"Pyrosomatidae",35,35,24.12,,,2014,11,26
168.0237,-50.9673,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",571,573,8.58,Pyrosoma,Pyrosoma atlanticum,2002,12,6
168.2878,-50.8265,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",577,585,8.6,Pyrosoma,Pyrosoma atlanticum,2002,12,6
168.6543,-50.7515,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",574,578,8.56,Pyrosoma,Pyrosoma atlanticum,2002,12,6
169.3337,-50.2337,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",609,623,8.86,Pyrosoma,Pyrosoma atlanticum,2002,12,6
169.8603,-50.1212,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",608,618,8.94,Pyrosoma,Pyrosoma atlanticum,2002,12,6
169.8298,-48.9643,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",910,910,9.26,Pyrosoma,Pyrosoma atlanticum,2002,12,7
170.074,-49.1095,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",776,781,9.21,Pyrosoma,Pyrosoma atlanticum,2002,12,7
170.2618,-49.1635,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",707,722,9.19,Pyrosoma,Pyrosoma atlanticum,2002,12,7
169.6605,-49.8075,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",639,660,9.05,Pyrosoma,Pyrosoma atlanticum,2002,12,7
169.4093,-49.7445,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",659,661,9.08,Pyrosoma,Pyrosoma atlanticum,2002,12,7
146.06018,-16.29925,2012,Pyrosomella verticillata,"Pyrosomella verticillata",75,75,26.55,Pyrosomella,Pyrosomella verticillata,NaN,NaN,NaN
167.9697,-49.6783,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",605,616,8.95,Pyrosoma,Pyrosoma atlanticum,2002,12,8
167.8742,-49.5433,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",641,652,9.01,Pyrosoma,Pyrosoma atlanticum,2002,12,8
167.7397,-49.2392,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",736,737,9.24,Pyrosoma,Pyrosoma atlanticum,2002,12,8
167.4497,-49.0437,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",725,740,9.71,Pyrosoma,Pyrosoma atlanticum,2002,12,8
167.1785,-49.1577,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",678,707,9.67,Pyrosoma,Pyrosoma atlanticum,2002,12,8
166.1273,-49.6107,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",389,438,9.82,Pyrosoma,Pyrosoma atlanticum,2002,12,9
166.7208,-49.3713,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",532,533,9.66,Pyrosoma,Pyrosoma atlanticum,2002,12,9
166.761,-49.2855,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",618,622,9.78,Pyrosoma,Pyrosoma atlanticum,2002,12,9
174.4292,-48.6885,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",800,810,8.71,Pyrosoma,Pyrosoma atlanticum,2002,11,26
166.5075,-49.2982,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",671,697,10.01,Pyrosoma,Pyrosoma atlanticum,2002,12,9
166.5627,-49.1945,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",626,643,10.11,Pyrosoma,Pyrosoma atlanticum,2002,12,9
166.5013,-49.0538,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",625,649,10.52,Pyrosoma,Pyrosoma atlanticum,2002,12,9
167.0863,-48.9178,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",347,362,10.22,Pyrosoma,Pyrosoma atlanticum,2002,12,10
166.5955,-49.0048,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",526,532,10.37,Pyrosoma,Pyrosoma atlanticum,2002,12,10
166.4247,-48.7372,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",301,398,11.05,Pyrosoma,Pyrosoma atlanticum,2002,12,10
167.0715,-46.7972,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",692,722,12.63,Pyrosoma,Pyrosoma atlanticum,2002,12,11
166.5448,-46.541,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",558,574,12.73,Pyrosoma,Pyrosoma atlanticum,2002,12,12
166.2243,-46.5835,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",661,722,12.61,Pyrosoma,Pyrosoma atlanticum,2002,12,12
166.2278,-46.6957,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",938,966,12.52,Pyrosoma,Pyrosoma atlanticum,2002,12,12
166.3608,-46.6505,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",978,995,12.59,Pyrosoma,Pyrosoma atlanticum,2002,12,13
166.5158,-46.6363,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",956,999,12.64,Pyrosoma,Pyrosoma atlanticum,2002,12,13
169.8757,-46.978,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",646,657,10.47,Pyrosoma,Pyrosoma atlanticum,2002,12,15
170.0995,-47.3045,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",991,993,9.67,Pyrosoma,Pyrosoma atlanticum,2002,12,15
174.568,-48.9628,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",600,603,8.7,Pyrosoma,Pyrosoma atlanticum,2002,11,27
169.1598,-47.4775,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",437,459,10.67,Pyrosoma,Pyrosoma atlanticum,2002,12,16
168.9487,-47.6558,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",369,412,10.53,Pyrosoma,Pyrosoma atlanticum,2002,12,16
168.8912,-47.8187,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",538,564,10.33,Pyrosoma,Pyrosoma atlanticum,2002,12,16
168.7233,-47.9348,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",499,506,10.3,Pyrosoma,Pyrosoma atlanticum,2002,12,16
168.7373,-48.6332,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",709,713,9.55,Pyrosoma,Pyrosoma atlanticum,2002,12,17
168.4307,-49.0108,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",676,678,9.36,Pyrosoma,Pyrosoma atlanticum,2002,12,17
168.2472,-48.988,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",672,676,9.42,Pyrosoma,Pyrosoma atlanticum,2002,12,17
167.5387,-49.2447,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",729,737,9.28,Pyrosoma,Pyrosoma atlanticum,2002,12,18
176.54,-42.7187,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",773,783,14.42,Pyrosoma,Pyrosoma atlanticum,2002,12,29
177.6327,-43.279,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",265,276,13.18,Pyrosoma,Pyrosoma atlanticum,2002,12,30
176.0358,-43.6073,2003,Pyrosoma atlanticum,"Pyrosoma atlanticum",330,341,12.93,Pyrosoma,Pyrosoma atlanticum,2003,1,17
176.2873,-43.2883,2003,Pyrosoma atlanticum,"Pyrosoma atlanticum",319,339,13.47,Pyrosoma,Pyrosoma atlanticum,2003,1,18
176.557,-43.1462,2003,Pyrosoma atlanticum,"Pyrosoma atlanticum",300,311,13.78,Pyrosoma,Pyrosoma atlanticum,2003,1,18
177.8022,-43.2123,2002,Pyrosoma atlanticum,"Pyrosoma atlanticum",293,328,13.31,Pyrosoma,Pyrosoma atlanticum,2002,12,30
177.7328,-43.573,2003,Pyrosoma atlanticum,"Pyrosoma atlanticum",377,394,12.76,Pyrosoma,Pyrosoma atlanticum,2003,1,19
178.0973,-43.2908,2003,Pyrosoma atlanticum,"Pyrosoma atlanticum",314,328,13.02,Pyrosoma,Pyrosoma atlanticum,2003,1,19
177.9263,-43.1612,2003,Pyrosoma atlanticum,"Pyrosoma atlanticum",351,387,13.38,Pyrosoma,Pyrosoma atlanticum,2003,1,19
177.817,-42.8513,2003,Pyrosoma atlanticum,"Pyrosoma atlanticum",471,568,14.08,Pyrosoma,Pyrosoma atlanticum,2003,1,19
176.2033,-43.3587,2003,Pyrosoma atlanticum,"Pyrosoma atlanticum",313,353,13.35,Pyrosoma,Pyrosoma atlanticum,2003,1,20
